288;1000;Pantin;Desserte Fret-Desserte Voyageur-Infrastructure;48,89807;2,40028
289;1000;Paris-La Villette-Hébert;Desserte Fret;48,89353;2,36878
290;1000;Paris-Est;Desserte Voyageur-Infrastructure;48,87755;2,35916
291;65000;Gerbéviller;Non exploitée;48,49296;6,50897
292;30000;Mirecourt;Desserte Voyageur-Infrastructure;48,2997;6,12877
293;67000;Baccarat;Desserte Voyageur-Infrastructure;48,45226;6,74405
294;161000;Kalhausen;Desserte Voyageur-Infrastructure;49,03533;7,12525
295;329000;Valmondois;Desserte Voyageur-Infrastructure;49,09159;2,202
296;119000;Gunsbach-Griesbach;Desserte Voyageur;48,04156;7,17486
297;119000;Munster;Desserte Voyageur-Infrastructure;48,03824;7,13283
298;330000;Chars;Desserte Fret-Desserte Voyageur-Infrastructure;49,16276;1,93671
299;159000;Gundershoffen;Desserte Fret-Desserte Voyageur-Infrastructure;48,90524;7,65325
300;231000;Barbery;Non exploitée;49,21819;2,69969
301;322000;Longpré-les-Corps-Saints;Desserte Voyageur-Infrastructure;50,0113;2,00306
302;232000;Ormoy-Villers;Desserte Fret-Desserte Voyageur-Infrastructure;49,20089;2,83803
303;180000;Hettange-Grande;Desserte Fret-Desserte Voyageur;49,40817;6,15601
304;106000;La Forge;Non exploitée;48,69893;7,02485
305;251000;Rieux (Nord);Non exploitée;50,19893;3,34165
306;321000;Fouilloy;Desserte Voyageur;49,73649;1,82565
307;146000;Walbourg;Desserte Voyageur;48,88584;7,80915
308;236000;Mennevret;Non exploitée;49,98287;3,56122
309;205000;Lafrancheville;Non exploitée;49,72814;4,71428
310;111000;Goxwiller;Desserte Voyageur-Infrastructure;48,43258;7,47869
311;111000;Bischoffsheim;Desserte Voyageur;48,48678;7,49779
312;168000;Bischtroff-sur-Sarre;Non exploitée;48,90344;7,07349
313;202100;Rodange;Desserte Voyageur;49,54335;5,8108
314;232000;Béthisy-St-Pierre;Non exploitée;49,29693;2,79681
315;261000;La Fère;Desserte Voyageur;49,65783;3,36874
316;232000;Estrées-St-Denis;Desserte Fret-Desserte Voyageur-Infrastructure;49,43788;2,64271
317;205000;Nouzonville;Desserte Fret-Desserte Voyageur-Infrastructure;49,81219;4,74271
318;272000;Brebières;Desserte Voyageur;50,33635;3,01369
319;180000;Maizières-lès-Metz;Desserte Voyageur;49,21555;6,15822
320;236000;Tupigny;Non exploitée;49,95911;3,59591
321;180000;Bettembourg;Desserte Voyageur;49,47187;6,10787
322;304000;Offekerque;Non exploitée;50,95246;2,01533
323;334900;Colombes;Desserte Voyageur;48,92394;2,25898
324;321000;Gaillefontaine;Non exploitée;49,62695;1,62222
325;253000;Douzies;Desserte Fret-Infrastructure;50,27522;3,92971
326;289000;Lille CHR;Desserte Voyageur;50,61462;3,03485
327;236000;La Ferté-Chevresis;Infrastructure;49,73854;3,55565
328;205000;Bogny-sur-Meuse;Desserte Voyageur-Infrastructure;49,85845;4,76338
